time,x,y,z,gforce
19.094,1.231,-2.346,1.128,2.879
19.095,1.249,-2.891,0.963,3.293
19.096,0.839,-3.183,1.480,3.610
19.098,0.750,-3.344,1.768,3.856
19.100,1.272,-3.374,0.982,3.737
19.103,0.873,-3.717,1.394,4.065
19.105,0.711,-3.983,1.926,4.481
19.120,1.154,-3.983,1.850,4.541
19.120,1.249,-3.977,1.790,4.537
19.121,1.663,-3.983,2.321,4.901
19.121,1.945,-3.983,2.740,5.212
19.121,1.824,-3.983,2.670,5.131
19.121,1.436,-3.983,2.339,4.837
19.122,0.850,-3.983,2.731,4.904
19.125,0.360,-3.718,2.316,4.395
19.127,0.619,-2.988,1.659,3.473
19.129,0.614,-2.420,1.590,2.960
19.132,0.885,-3.634,2.027,4.254
19.134,0.673,-3.983,2.460,4.730
19.137,0.504,-3.109,2.426,3.976
19.139,0.763,-2.090,1.437,2.649
19.142,0.312,-0.071,1.014,1.064
19.145,-1.847,3.511,1.551,4.259
19.147,1.116,0.431,0.290,1.231
19.149,1.741,-1.384,-0.425,2.265
19.152,-0.070,-3.010,2.453,3.883
19.154,2.094,-3.983,3.374,5.625
19.157,0.675,-3.924,0.575,4.023
19.159,0.645,-3.778,1.969,4.309
19.162,0.798,-3.698,1.077,3.934
19.164,0.043,-2.591,0.706,2.685
19.167,-1.869,1.001,2.112,2.993
19.169,-0.971,1.758,0.627,2.104
19.171,-0.547,1.436,-0.280,1.562
19.175,0.864,-1.475,0.925,1.944
19.177,0.125,-2.246,1.936,2.968
19.179,1.064,-3.901,3.296,5.216
19.182,1.315,-3.867,1.861,4.488
19.183,0.874,-2.724,0.353,2.882
19.186,-0.188,-0.623,1.239,1.399
19.189,-1.327,0.306,2.065,2.474
19.192,0.096,0.511,0.551,0.758
19.194,-1.424,1.267,0.097,1.909
19.197,-1.132,0.234,1.783,2.124
19.199,0.513,-1.262,1.117,1.762
19.201,0.641,-2.268,0.653,2.446
19.203,1.313,-3.192,1.298,3.687
19.206,1.377,-2.154,0.500,2.605
19.214,0.804,-1.288,0.908,1.769
19.214,0.388,-0.397,1.009,1.152
19.215,0.566,0.063,0.160,0.591
19.224,0.414,-0.087,0.045,0.426
19.224,-0.133,0.142,0.598,0.629
19.225,-0.094,0.084,0.136,0.186
19.241,0.474,-0.512,-0.654,0.956
19.242,0.703,-0.763,-0.940,1.400
19.242,0.328,-0.922,-0.519,1.108
19.242,0.486,-0.977,-0.366,1.151
19.242,0.990,-0.960,-0.929,1.663
19.243,0.868,-0.842,-1.025,1.585
19.243,1.294,-1.242,-0.902,2.007
19.243,0.705,-0.552,-0.261,0.933
19.243,0.662,-0.791,0.580,1.184
19.250,-0.136,-3.105,1.741,3.562
19.250,1.127,-2.430,1.797,3.226
19.250,1.205,1.128,-0.833,1.849
19.253,-0.308,1.714,-0.556,1.828
19.255,0.615,2.247,-0.285,2.347
19.259,0.511,2.701,-1.638,3.200
19.260,0.912,1.545,-1.027,2.067
19.262,1.560,0.367,-0.657,1.732
19.264,1.887,-0.746,-0.887,2.214
19.267,2.189,-2.187,-0.664,3.165
19.269,2.287,-1.126,-1.161,2.801
19.273,2.506,-1.052,-1.943,3.341
19.275,2.050,-0.754,-1.403,2.596
19.277,1.634,0.219,-1.573,2.279
19.279,1.525,0.908,-2.554,3.110
19.282,1.639,0.727,-2.080,2.746
19.284,1.639,1.313,-2.187,3.032
19.288,1.387,0.654,-1.633,2.240
19.290,2.681,-0.332,-1.283,2.990
19.292,2.114,0.323,-1.617,2.681
19.294,1.366,-0.772,-0.144,1.575
19.298,1.497,-0.732,-0.186,1.677
19.300,1.177,0.651,-1.119,1.749
19.302,0.119,0.696,0.090,0.712
19.304,-0.897,2.754,0.078,2.897
19.311,-1.014,2.876,-1.076,3.234
19.311,-0.401,1.622,-0.796,1.851
19.311,-1.172,1.485,0.105,1.895
19.314,0.062,0.457,-0.346,0.576
19.316,0.682,-0.545,-0.882,1.241
19.319,0.107,-0.800,0.036,0.808
19.321,0.500,-0.983,0.360,1.160
19.338,0.963,-0.793,-0.069,1.249
19.338,1.087,-0.608,0.369,1.299
19.338,0.644,-0.167,0.454,0.805
19.338,0.426,0.424,0.676,0.904
19.338,0.425,0.418,0.804,1.001
19.338,0.741,-0.060,0.645,0.984
19.339,0.448,-0.371,0.959,1.121
19.341,0.318,-0.286,1.003,1.091
19.343,0.259,-0.209,0.633,0.715
19.346,0.475,-0.461,0.561,0.868
19.349,0.218,-0.704,0.348,0.815
19.351,0.594,-1.144,0.781,1.507
19.354,0.794,-1.107,-0.329,1.402
19.355,0.367,-1.293,0.692,1.512
19.358,0.559,-1.447,-0.048,1.552
19.360,0.444,-1.204,-0.364,1.334
19.363,-0.410,-0.675,0.578,0.979
19.366,-0.341,-0.281,-0.160,0.470
19.368,-0.437,0.262,0.020,0.510
19.370,-0.843,0.501,0.084,0.984
19.374,-0.895,0.958,0.460,1.389
19.375,-0.755,1.357,0.333,1.588
19.378,-0.130,1.261,0.356,1.317
19.381,0.445,-0.120,0.508,0.686
19.383,0.711,-0.517,0.650,1.094
19.386,0.923,-0.999,0.636,1.501
19.388,0.787,-1.324,0.555,1.637
19.392,0.983,-1.395,0.734,1.857
19.393,0.424,-0.420,-0.235,0.642
19.396,0.182,-0.119,0.122,0.249
19.398,0.276,0.642,-0.595,0.918
19.401,-0.118,0.695,-0.457,0.840
19.403,0.237,-0.216,0.339,0.466
19.405,0.775,-0.046,-0.579,0.968
19.414,0.980,-1.369,0.274,1.706
19.415,0.917,-1.732,0.841,2.133
19.415,1.052,-1.632,0.596,2.031
19.416,0.859,-1.621,0.779,1.993
19.457,-0.235,-0.642,1.090,1.287
19.457,-0.676,0.058,1.031,1.234
19.458,-0.475,-0.065,0.797,0.930
19.458,-0.391,-0.346,0.739,0.905
19.458,0.207,-1.106,0.748,1.351
19.458,0.660,-1.592,0.601,1.825
19.458,0.871,-2.072,0.874,2.411
19.458,1.161,-2.183,0.647,2.555
19.458,1.257,-1.695,0.198,2.120
19.458,0.920,-1.254,0.479,1.628
19.459,0.827,-1.268,0.575,1.619
19.459,0.723,-1.054,0.586,1.406
19.459,0.668,-0.622,0.528,1.054
19.459,0.673,-0.591,0.530,1.041
19.459,0.364,-0.631,0.859,1.126
19.459,0.714,-0.651,0.516,1.095
19.459,1.044,-0.651,0.297,1.266
19.459,0.940,-0.869,0.803,1.511
19.462,1.310,-1.249,0.881,2.013
19.464,1.754,-1.232,0.328,2.168
19.467,1.259,-1.056,0.418,1.695
19.475,1.051,-1.022,0.894,1.717
19.475,1.197,-0.991,0.190,1.566
19.476,1.260,-0.815,0.114,1.505
19.478,0.734,-0.457,-0.026,0.865
19.479,0.291,-0.044,0.214,0.364
19.481,0.823,-0.245,-0.098,0.864
19.484,0.976,0.126,-0.524,1.115
19.486,1.031,0.164,-0.116,1.050
19.488,1.448,0.087,-0.185,1.462
19.491,1.407,0.339,-0.282,1.475
19.493,1.191,0.588,0.184,1.341
19.496,1.321,0.532,-0.098,1.427
19.498,1.280,0.471,0.050,1.365
19.500,1.083,0.360,0.325,1.187
19.503,1.105,0.309,0.079,1.150
19.505,1.147,-0.330,0.423,1.266
19.510,1.146,-0.456,0.221,1.253
19.511,1.044,-0.472,0.107,1.151
19.513,0.931,-0.810,0.500,1.331
19.515,1.249,-1.198,0.203,1.743
19.518,1.201,-1.202,0.167,1.707
19.520,0.827,-1.052,0.364,1.386
19.531,0.861,-1.119,0.347,1.454
19.531,0.934,-1.243,0.330,1.590
19.531,0.926,-1.170,0.269,1.517
19.531,0.833,-1.041,0.257,1.357
19.533,0.796,-1.224,0.384,1.509
19.535,0.875,-1.310,0.389,1.623
19.537,0.928,-1.219,0.200,1.545
19.540,0.850,-1.170,0.316,1.481
19.542,0.854,-1.072,0.310,1.405
19.545,0.854,-0.912,0.230,1.271
19.547,0.864,-0.912,0.326,1.298
19.550,1.000,-1.188,0.389,1.601
19.552,0.984,-1.195,0.501,1.627
19.555,0.910,-0.888,0.456,1.351
19.557,0.949,-0.841,0.456,1.347
19.560,1.010,-0.700,0.375,1.284
19.562,0.980,-0.816,0.335,1.319
19.565,1.048,-0.815,0.444,1.400
19.567,1.180,-1.052,0.233,1.597
19.569,1.087,-1.009,0.326,1.518
19.572,1.052,-0.832,0.198,1.356
19.574,1.022,-0.756,0.071,1.273
19.577,0.905,-0.736,0.256,1.194
19.579,0.988,-0.778,0.133,1.264
19.582,0.966,-0.829,0.229,1.293
19.584,1.071,-1.008,0.337,1.509
19.586,1.056,-0.854,0.240,1.379
19.590,0.961,-0.747,0.394,1.279
19.592,0.948,-0.579,0.351,1.165
19.594,1.042,-0.666,0.422,1.306
19.597,1.077,-0.766,0.398,1.380
19.599,1.043,-0.623,0.385,1.274
19.602,0.968,-0.663,0.464,1.261
19.605,0.957,-0.605,0.429,1.211
19.610,0.981,-0.510,0.231,1.129
19.610,0.775,-0.566,0.418,1.047
19.612,0.833,-0.650,0.578,1.204
19.614,1.031,-0.837,0.283,1.357
19.617,0.851,-0.694,0.517,1.213
19.619,0.876,-0.746,0.450,1.236
19.621,0.863,-0.698,0.370,1.170
19.645,0.799,-0.788,0.563,1.255
19.646,0.891,-0.757,0.366,1.225
19.647,0.901,-0.909,0.552,1.393
19.647,0.680,-0.519,0.574,1.030
19.647,0.690,-0.348,0.507,0.924
19.647,0.756,-0.248,0.528,0.955
19.647,0.869,-0.429,0.471,1.078
19.647,0.849,-0.431,0.457,1.056
19.647,0.929,-0.698,0.548,1.285
19.648,0.994,-0.819,0.531,1.393
19.650,1.000,-0.792,0.484,1.365
19.652,1.010,-0.792,0.270,1.311
19.653,0.742,-0.508,0.474,1.017
19.657,0.555,-0.361,0.439,0.794
19.659,0.535,-0.144,0.445,0.711
19.661,0.598,-0.092,0.359,0.703
19.663,0.614,-0.034,0.217,0.652
19.665,0.747,-0.223,0.332,0.847
19.668,0.990,-0.484,0.034,1.103
19.670,0.944,-0.611,0.259,1.154
19.673,0.777,-0.644,0.162,1.023
19.675,0.620,-0.405,0.169,0.760
19.678,0.407,-0.302,0.365,0.624
19.680,0.464,-0.208,0.130,0.525
19.683,0.400,-0.146,0.327,0.537
19.685,0.498,-0.359,0.433,0.751
19.687,0.659,-0.362,0.409,0.856
19.692,0.815,-0.442,0.446,1.029
19.696,0.828,-0.383,0.382,0.989
19.697,0.824,-0.391,0.456,1.020
19.699,0.698,-0.277,0.350,0.828
19.700,0.653,-0.405,0.509,0.922
19.702,0.594,-0.379,0.389,0.804
19.705,0.443,-0.301,0.450,0.700
19.722,0.388,-0.187,0.418,0.601
19.723,0.437,-0.306,0.419,0.678
19.723,0.535,-0.472,0.549,0.900
19.735,0.654,-0.587,0.495,1.009
19.736,0.659,-0.618,0.598,1.083
19.736,0.673,-0.631,0.635,1.120
19.737,0.740,-0.576,0.562,1.094
19.737,0.711,-0.483,0.522,1.005
19.737,0.616,-0.461,0.573,0.959
19.737,0.582,-0.421,0.575,0.921
19.738,0.614,-0.412,0.513,0.900
19.738,0.646,-0.390,0.481,0.895
19.738,0.696,-0.468,0.498,0.975
19.740,0.766,-0.573,0.519,1.088
19.741,0.886,-0.653,0.479,1.201
19.744,0.939,-0.732,0.466,1.278
19.746,0.868,-0.732,0.530,1.253
19.749,0.818,-0.660,0.482,1.157
19.752,0.751,-0.576,0.445,1.046
19.754,0.653,-0.513,0.453,0.946
19.757,0.559,-0.467,0.456,0.860
19.761,0.552,-0.449,0.447,0.840
19.763,0.603,-0.474,0.381,0.856
19.765,0.614,-0.551,0.398,0.916
19.766,0.627,-0.569,0.399,0.936
19.770,0.659,-0.584,0.373,0.956
19.771,0.674,-0.585,0.355,0.961
19.773,0.662,-0.574,0.365,0.949
19.776,0.625,-0.526,0.368,0.896
19.778,0.587,-0.480,0.329,0.826
19.781,0.522,-0.455,0.374,0.787
19.784,0.501,-0.452,0.365,0.767
19.785,0.485,-0.430,0.351,0.737
19.788,0.475,-0.447,0.390,0.760
19.791,0.523,-0.511,0.391,0.829
19.793,0.572,-0.582,0.423,0.919
19.796,0.600,-0.605,0.437,0.958
19.798,0.621,-0.607,0.437,0.972
19.800,0.614,-0.585,0.447,0.959
19.803,0.609,-0.575,0.450,0.952
19.809,0.599,-0.530,0.437,0.912
19.809,0.589,-0.525,0.457,0.912
19.810,0.586,-0.519,0.480,0.918
19.813,0.626,-0.534,0.455,0.940
19.815,0.648,-0.553,0.456,0.966
19.818,0.665,-0.588,0.487,1.012
19.820,0.705,-0.621,0.472,1.051
19.839,0.737,-0.642,0.475,1.087
19.840,0.734,-0.631,0.480,1.080
19.840,0.710,-0.617,0.497,1.064
19.840,0.681,-0.576,0.501,1.023
19.840,0.659,-0.555,0.486,0.989
19.840,0.613,-0.536,0.511,0.962
19.840,0.588,-0.525,0.522,0.946
19.840,0.578,-0.521,0.504,0.928
19.843,0.565,-0.527,0.520,0.931
19.845,0.584,-0.544,0.516,0.951
19.847,0.600,-0.563,0.511,0.969
19.851,0.606,-0.559,0.509,0.969
19.853,0.612,-0.565,0.503,0.973
19.855,0.613,-0.567,0.516,0.982
19.859,0.596,-0.552,0.508,0.958
19.860,0.561,-0.526,0.512,0.924
19.862,0.541,-0.512,0.522,0.910
19.865,0.524,-0.500,0.515,0.889
19.867,0.520,-0.497,0.511,0.882
19.870,0.538,-0.507,0.511,0.898
19.873,0.555,-0.536,0.526,0.934
19.875,0.579,-0.565,0.526,0.965
19.877,0.618,-0.572,0.509,0.984
19.880,0.622,-0.569,0.506,0.983
19.882,0.615,-0.559,0.524,0.982
19.884,0.618,-0.546,0.506,0.968
19.886,0.613,-0.545,0.500,0.960
19.891,0.604,-0.534,0.497,0.947
19.892,0.590,-0.538,0.508,0.946
19.895,0.604,-0.539,0.497,0.950
19.897,0.626,-0.553,0.488,0.968
19.899,0.635,-0.574,0.503,0.993
19.901,0.655,-0.582,0.487,1.003
19.904,0.673,-0.595,0.485,1.021
19.908,0.678,-0.596,0.486,1.025
19.909,0.670,-0.579,0.473,1.004
19.911,0.646,-0.563,0.491,0.987
19.914,0.623,-0.539,0.480,0.954
19.917,0.607,-0.525,0.488,0.939
19.918,0.601,-0.517,0.482,0.928
19.921,0.604,-0.517,0.474,0.926
19.928,0.604,-0.536,0.494,0.947
19.928,0.625,-0.552,0.482,0.963
19.928,0.640,-0.563,0.476,0.976
19.931,0.644,-0.571,0.478,0.985
19.933,0.652,-0.567,0.484,0.990
19.936,0.646,-0.572,0.491,0.993
19.955,0.650,-0.555,0.486,0.983
19.955,0.641,-0.558,0.483,0.978
19.956,0.621,-0.534,0.491,0.955
19.956,0.624,-0.540,0.493,0.961
19.956,0.626,-0.533,0.484,0.954
19.956,0.636,-0.555,0.484,0.974
19.956,0.660,-0.558,0.492,0.994
19.957,0.687,-0.586,0.479,1.023
19.958,0.689,-0.593,0.487,1.031
19.966,0.696,-0.607,0.492,1.047
19.966,0.689,-0.581,0.476,1.020
19.966,0.677,-0.580,0.487,1.015
19.968,0.672,-0.563,0.471,0.995
19.970,0.676,-0.566,0.471,1.000
19.973,0.669,-0.558,0.479,0.994
19.975,0.679,-0.571,0.468,1.003
19.978,0.689,-0.568,0.460,1.004
19.981,0.699,-0.590,0.467,1.027
19.983,0.712,-0.594,0.449,1.030
19.986,0.716,-0.597,0.453,1.036
19.988,0.711,-0.586,0.455,1.027
19.991,0.705,-0.575,0.446,1.013
19.992,0.691,-0.565,0.454,1.001
19.995,0.676,-0.559,0.452,0.987
19.997,0.683,-0.554,0.441,0.984
19.999,0.667,-0.525,0.424,0.949
20.002,0.672,-0.537,0.434,0.963
20.006,0.673,-0.525,0.422,0.952
20.007,0.680,-0.542,0.430,0.970
20.009,0.694,-0.523,0.412,0.962
20.012,0.693,-0.527,0.409,0.962
20.014,0.683,-0.525,0.418,0.957
20.016,0.681,-0.515,0.419,0.951
20.020,0.669,-0.505,0.416,0.936
20.025,0.657,-0.505,0.427,0.932
20.025,0.657,-0.499,0.425,0.928
20.027,0.655,-0.502,0.427,0.929
20.029,0.658,-0.494,0.434,0.930
20.031,0.677,-0.516,0.424,0.950
20.034,0.677,-0.516,0.437,0.957
20.037,0.680,-0.517,0.440,0.961
20.071,0.688,-0.518,0.431,0.963
20.071,0.684,-0.523,0.445,0.969
20.072,0.695,-0.527,0.450,0.982
20.072,0.686,-0.511,0.440,0.962
20.072,0.671,-0.505,0.451,0.953
20.072,0.672,-0.493,0.457,0.950
20.072,0.678,-0.500,0.442,0.951
20.073,0.683,-0.501,0.449,0.959
20.073,0.694,-0.503,0.458,0.971
20.073,0.713,-0.517,0.450,0.989
20.073,0.723,-0.522,0.452,1.000
20.073,0.716,-0.511,0.447,0.987
20.074,0.719,-0.512,0.442,0.987
20.074,0.722,-0.505,0.434,0.983
20.074,0.721,-0.520,0.437,0.990
20.075,0.728,-0.528,0.440,1.001
20.078,0.739,-0.535,0.439,1.013
20.082,0.756,-0.533,0.437,1.023
20.085,0.754,-0.527,0.423,1.012
20.087,0.753,-0.524,0.428,1.012
20.091,0.768,-0.529,0.421,1.023
20.091,0.781,-0.533,0.405,1.029
20.097,0.769,-0.527,0.413,1.020
20.097,0.769,-0.522,0.411,1.016
20.099,0.777,-0.512,0.392,1.010
20.101,0.757,-0.512,0.410,1.001
20.103,0.754,-0.500,0.405,0.991
20.106,0.758,-0.505,0.392,0.991
20.108,0.737,-0.494,0.407,0.977
20.111,0.756,-0.501,0.399,0.991
20.114,0.751,-0.505,0.394,0.987
20.115,0.753,-0.501,0.406,0.991
20.118,0.763,-0.499,0.387,0.990
20.120,0.754,-0.499,0.406,0.991
20.128,0.762,-0.501,0.392,0.993
20.128,0.766,-0.499,0.382,0.990
20.129,0.757,-0.493,0.397,0.986
20.130,0.768,-0.498,0.374,0.989
20.132,0.766,-0.508,0.387,0.997
20.135,0.783,-0.517,0.385,1.014
20.158,0.794,-0.534,0.380,1.030
20.158,0.797,-0.536,0.392,1.038
20.158,0.812,-0.544,0.385,1.050
20.159,0.818,-0.543,0.383,1.054
20.159,0.821,-0.546,0.394,1.062
20.159,0.828,-0.549,0.383,1.064
20.159,0.827,-0.538,0.389,1.061
20.159,0.824,-0.528,0.394,1.055
20.159,0.825,-0.516,0.387,1.047
20.160,0.822,-0.509,0.394,1.044
20.163,0.829,-0.498,0.391,1.043
20.165,0.827,-0.496,0.383,1.037
20.168,0.815,-0.483,0.388,1.024
20.170,0.819,-0.481,0.386,1.025
20.172,0.816,-0.464,0.379,1.012
20.175,0.800,-0.459,0.383,0.999
20.176,0.790,-0.445,0.392,0.988
20.179,0.787,-0.445,0.392,0.985
20.181,0.786,-0.446,0.392,0.986
20.184,0.788,-0.441,0.376,0.979
20.186,0.777,-0.438,0.385,0.972
20.189,0.777,-0.449,0.395,0.980
20.191,0.792,-0.455,0.379,0.990
20.194,0.792,-0.452,0.388,0.991
20.196,0.782,-0.444,0.388,0.979
20.199,0.775,-0.431,0.389,0.968
20.202,0.776,-0.430,0.393,0.970
20.205,0.771,-0.436,0.395,0.970
20.217,0.771,-0.433,0.395,0.968
20.218,0.768,-0.428,0.390,0.962
20.218,0.764,-0.436,0.400,0.966
20.218,0.777,-0.454,0.405,0.986
20.218,0.789,-0.473,0.404,1.004
20.218,0.785,-0.460,0.404,0.996
20.224,0.786,-0.459,0.404,0.995
20.225,0.785,-0.455,0.409,0.995
20.227,0.788,-0.469,0.406,1.003
20.228,0.784,-0.467,0.404,0.997
20.231,0.788,-0.458,0.411,1.000
20.234,0.780,-0.433,0.400,0.978
20.236,0.774,-0.450,0.409,0.984
20.254,0.787,-0.457,0.400,0.994
20.254,0.798,-0.465,0.401,1.007
20.255,0.782,-0.445,0.399,0.984
20.255,0.780,-0.425,0.395,0.972
20.255,0.795,-0.444,0.394,0.992
20.255,0.800,-0.464,0.390,1.004
20.255,0.796,-0.452,0.400,0.999
20.256,0.799,-0.444,0.378,0.989
20.259,0.784,-0.435,0.390,0.978
20.260,0.798,-0.450,0.386,0.994
20.262,0.808,-0.457,0.376,1.002
20.265,0.786,-0.449,0.397,0.989
20.267,0.795,-0.451,0.383,0.991
20.270,0.794,-0.445,0.374,0.985
20.272,0.798,-0.468,0.391,1.004
20.275,0.811,-0.479,0.366,1.010
20.277,0.795,-0.484,0.389,1.009
20.280,0.789,-0.481,0.388,1.002
20.283,0.807,-0.488,0.377,1.015
20.285,0.782,-0.487,0.391,1.001
20.288,0.787,-0.489,0.398,1.008
20.290,0.791,-0.476,0.380,0.999
20.292,0.792,-0.484,0.396,1.009
20.295,0.793,-0.484,0.395,1.010
20.297,0.805,-0.484,0.384,1.014
20.299,0.787,-0.476,0.400,1.003
20.302,0.784,-0.472,0.405,1.001
20.304,0.797,-0.472,0.385,1.003
20.307,0.796,-0.480,0.402,1.013
20.310,0.805,-0.482,0.394,1.018
20.312,0.798,-0.476,0.390,1.008
20.314,0.792,-0.475,0.402,1.008
20.316,0.803,-0.475,0.386,1.010
20.319,0.809,-0.490,0.392,1.024
20.324,0.805,-0.493,0.388,1.020
20.325,0.805,-0.487,0.385,1.016
20.326,0.804,-0.490,0.385,1.017
20.329,0.797,-0.482,0.387,1.008
20.332,0.794,-0.488,0.381,1.007
20.334,0.796,-0.492,0.374,1.007
20.336,0.785,-0.487,0.377,0.997
20.359,0.772,-0.478,0.377,0.983
20.359,0.775,-0.479,0.372,0.984
20.359,0.765,-0.467,0.374,0.971
20.359,0.758,-0.468,0.380,0.968
20.360,0.764,-0.474,0.378,0.975
20.360,0.757,-0.470,0.381,0.969
20.360,0.751,-0.460,0.371,0.955
20.360,0.753,-0.463,0.370,0.958
20.360,0.743,-0.467,0.384,0.958
20.361,0.738,-0.454,0.381,0.947
20.364,0.735,-0.444,0.378,0.938
20.367,0.702,-0.414,0.390,0.903
20.369,0.741,-0.462,0.376,0.951
20.371,0.730,-0.450,0.387,0.941
20.373,0.726,-0.462,0.407,0.953
20.376,0.744,-0.443,0.370,0.942
20.378,0.723,-0.445,0.401,0.939
20.381,0.727,-0.445,0.408,0.945
20.383,0.731,-0.445,0.387,0.939
20.385,0.723,-0.448,0.421,0.949
20.388,0.726,-0.441,0.415,0.946
20.391,0.735,-0.441,0.392,0.943
20.393,0.732,-0.456,0.418,0.958
20.395,0.734,-0.463,0.423,0.966
20.398,0.743,-0.467,0.412,0.970
20.400,0.731,-0.459,0.420,0.960
20.403,0.734,-0.451,0.414,0.956
20.408,0.740,-0.457,0.407,0.961
20.408,0.714,-0.443,0.421,0.940
20.412,0.748,-0.469,0.410,0.974
20.413,0.732,-0.460,0.395,0.951
20.415,0.737,-0.480,0.419,0.974
20.418,0.750,-0.476,0.381,0.966
20.435,0.739,-0.472,0.407,0.967
20.435,0.749,-0.477,0.389,0.969
20.436,0.758,-0.481,0.379,0.975
20.436,0.743,-0.480,0.391,0.967
20.436,0.752,-0.486,0.381,0.973
20.437,0.743,-0.474,0.370,0.956
20.437,0.750,-0.482,0.380,0.969
20.438,0.757,-0.489,0.375,0.976
20.442,0.756,-0.499,0.385,0.984
20.442,0.750,-0.497,0.385,0.979
20.446,0.760,-0.489,0.374,0.978
20.448,0.741,-0.478,0.380,0.960
20.451,0.740,-0.487,0.394,0.969
20.459,0.746,-0.489,0.387,0.973
20.460,0.741,-0.487,0.400,0.973
20.460,0.748,-0.486,0.390,0.973
20.460,0.739,-0.492,0.407,0.977
20.463,0.742,-0.492,0.416,0.983
20.464,0.745,-0.495,0.406,0.982
20.466,0.735,-0.493,0.418,0.979
20.469,0.733,-0.493,0.423,0.979
20.472,0.736,-0.482,0.414,0.972
20.475,0.723,-0.479,0.418,0.963
20.476,0.724,-0.476,0.427,0.966
20.479,0.728,-0.473,0.419,0.964
20.481,0.710,-0.464,0.427,0.950
20.483,0.727,-0.469,0.418,0.961
20.486,0.731,-0.483,0.422,0.973
20.489,0.724,-0.482,0.430,0.970
20.491,0.734,-0.476,0.411,0.966
20.494,0.732,-0.485,0.409,0.968
20.496,0.737,-0.493,0.418,0.981
20.499,0.756,-0.509,0.401,0.996
20.501,0.761,-0.518,0.407,1.006
20.506,0.756,-0.517,0.400,0.999
20.506,0.767,-0.511,0.389,1.000
20.508,0.768,-0.514,0.387,1.002
20.510,0.758,-0.501,0.376,0.983
20.513,0.761,-0.494,0.370,0.979
20.515,0.744,-0.484,0.363,0.958
20.518,0.762,-0.489,0.363,0.976
20.529,0.758,-0.496,0.354,0.973
20.529,0.751,-0.493,0.362,0.969
20.529,0.747,-0.489,0.350,0.959
20.530,0.749,-0.494,0.366,0.969
20.530,0.751,-0.482,0.339,0.954
20.532,0.717,-0.474,0.352,0.929
20.535,0.715,-0.475,0.365,0.933
20.538,0.721,-0.473,0.339,0.926
20.540,0.719,-0.481,0.363,0.938
20.543,0.716,-0.457,0.349,0.918
20.545,0.706,-0.463,0.365,0.920
20.548,0.714,-0.464,0.379,0.932
20.550,0.720,-0.463,0.356,0.927
20.552,0.720,-0.475,0.371,0.939
20.555,0.710,-0.465,0.401,0.939
20.558,0.716,-0.457,0.378,0.929
20.560,0.722,-0.469,0.394,0.947
20.563,0.718,-0.469,0.399,0.946
20.565,0.732,-0.482,0.411,0.968
20.568,0.730,-0.470,0.403,0.957
20.571,0.733,-0.484,0.409,0.969
20.573,0.746,-0.488,0.414,0.983
20.576,0.737,-0.489,0.406,0.973
20.578,0.747,-0.486,0.419,0.985
20.579,0.751,-0.487,0.399,0.980
20.582,0.750,-0.497,0.428,0.996
20.585,0.760,-0.499,0.398,0.992
20.588,0.761,-0.497,0.410,0.997
20.590,0.766,-0.515,0.412,1.011
20.592,0.778,-0.506,0.386,1.006
20.595,0.785,-0.519,0.400,1.022
20.597,0.780,-0.513,0.398,1.015
20.600,0.789,-0.514,0.382,1.016
20.601,0.781,-0.513,0.392,1.013
20.607,0.784,-0.507,0.386,1.010
20.607,0.783,-0.502,0.364,0.999
20.612,0.769,-0.499,0.380,0.993
20.613,0.782,-0.507,0.363,1.000
20.614,0.777,-0.506,0.359,0.995
20.616,0.774,-0.508,0.371,0.997
20.619,0.777,-0.499,0.349,0.987
20.632,0.767,-0.513,0.363,0.992
20.632,0.766,-0.502,0.363,0.985
20.633,0.767,-0.504,0.351,0.982
20.633,0.759,-0.496,0.361,0.976
20.633,0.766,-0.494,0.355,0.978
20.633,0.756,-0.485,0.362,0.969
20.637,0.755,-0.489,0.366,0.971
20.638,0.771,-0.496,0.359,0.984
20.641,0.764,-0.491,0.366,0.979
20.644,0.762,-0.497,0.385,0.988
20.647,0.772,-0.489,0.374,0.987
20.649,0.776,-0.491,0.370,0.990
20.651,0.768,-0.485,0.381,0.985
20.654,0.771,-0.481,0.370,0.981
20.655,0.768,-0.481,0.375,0.981
20.658,0.776,-0.478,0.376,0.986
20.661,0.773,-0.479,0.371,0.983
20.663,0.759,-0.473,0.388,0.975
20.666,0.775,-0.473,0.374,0.981
20.669,0.754,-0.446,0.375,0.953
20.672,0.763,-0.466,0.388,0.974
20.673,0.761,-0.432,0.359,0.946
20.676,0.716,-0.428,0.388,0.920
20.678,0.740,-0.406,0.385,0.928
20.680,0.733,-0.401,0.358,0.909
20.683,0.675,-0.396,0.424,0.890
20.685,0.721,-0.412,0.387,0.916
20.689,0.732,-0.404,0.368,0.913
20.691,0.722,-0.398,0.407,0.919
20.693,0.771,-0.413,0.341,0.939
20.696,0.730,-0.440,0.374,0.930
20.712,0.723,-0.465,0.422,0.958
20.712,0.760,-0.443,0.334,0.941
20.713,0.721,-0.433,0.387,0.926
20.713,0.722,-0.412,0.371,0.910
20.713,0.744,-0.446,0.349,0.935
20.713,0.733,-0.461,0.400,0.954
20.714,0.765,-0.468,0.369,0.970
20.720,0.760,-0.449,0.357,0.952
20.721,0.733,-0.434,0.394,0.939
20.722,0.780,-0.447,0.341,0.961
